participant_id,Days_Physically_Active_60min,Hours_TV_Videos_Per_Day,participant_id_outlier,Days_Physically_Active_60min_outlier,Hours_TV_Videos_Per_Day_outlier
133094.0,6.0,5.0,False,False,False
133102.0,,1.0,False,False,False
133103.0,,1.0,False,False,False
133105.0,,3.0,False,False,False
133107.0,5.0,,False,False,False
133110.0,,1.0,False,False,False
133117.0,2.0,2.0,False,False,False
133118.0,,4.0,False,False,False
133126.0,2.0,2.0,False,False,False
133128.0,,1.0,False,False,False
133138.0,,5.0,False,False,False
133142.0,5.0,1.0,False,False,False
133152.0,6.0,3.0,False,False,False
133155.0,,2.0,False,False,False
133163.0,6.0,3.0,False,False,False
133164.0,5.0,2.0,False,False,False
133168.0,6.0,4.0,False,False,False
133173.0,5.397605346934028e-79,6.0,False,False,False
133176.0,,1.0,False,False,False
133180.0,5.0,1.0,False,False,False
133186.0,5.0,2.0,False,False,False
133189.0,,1.0,False,False,False
133190.0,,1.0,False,False,False
133197.0,3.0,5.0,False,False,False
133201.0,5.0,6.0,False,False,False
133203.0,4.0,2.0,False,False,False
133204.0,,5.0,False,False,False
133214.0,4.0,3.0,False,False,False
133217.0,5.397605346934028e-79,4.0,False,False,False
133219.0,,2.0,False,False,False
133220.0,,2.0,False,False,False
133227.0,5.0,2.0,False,False,False
133237.0,5.0,2.0,False,False,False
133239.0,,5.0,False,False,False
133241.0,,,False,False,False
133242.0,4.0,2.0,False,False,False
133244.0,5.397605346934028e-79,5.0,False,False,False
133245.0,5.0,2.0,False,False,False
133248.0,5.0,2.0,False,False,False
133253.0,5.0,3.0,False,False,False
133254.0,5.0,1.0,False,False,False
133256.0,,1.0,False,False,False
133259.0,5.0,6.0,False,False,False
133260.0,6.0,4.0,False,False,False
133267.0,1.0,8.0,False,False,False
133268.0,5.397605346934028e-79,3.0,False,False,False
133269.0,5.0,4.0,False,False,False
133272.0,,1.0,False,False,False
133274.0,6.0,1.0,False,False,False
133280.0,5.0,2.0,False,False,False
133281.0,5.0,2.0,False,False,False
133282.0,5.0,4.0,False,False,False
133285.0,4.0,,False,False,False
133286.0,5.0,5.397605346934028e-79,False,False,False
133294.0,3.0,5.0,False,False,False
133295.0,4.0,2.0,False,False,False
133297.0,,1.0,False,False,False
133306.0,,2.0,False,False,False
133308.0,,5.0,False,False,False
133309.0,5.397605346934028e-79,1.0,False,False,False
133312.0,4.0,5.0,False,False,False
133313.0,5.397605346934028e-79,5.397605346934028e-79,False,False,False
133319.0,6.0,1.0,False,False,False
133323.0,5.0,2.0,False,False,False
133327.0,,1.0,False,False,False
133330.0,4.0,5.0,False,False,False
133335.0,5.397605346934028e-79,,False,False,False
133339.0,5.0,5.0,False,False,False
133341.0,,2.0,False,False,False
133345.0,,3.0,False,False,False
133353.0,3.0,5.397605346934028e-79,False,False,False
133355.0,5.397605346934028e-79,3.0,False,False,False
133359.0,,3.0,False,False,False
133364.0,5.397605346934028e-79,3.0,False,False,False
133365.0,6.0,2.0,False,False,False
133368.0,1.0,4.0,False,False,False
133372.0,,3.0,False,False,False
133375.0,3.0,2.0,False,False,False
133383.0,,,False,False,False
133391.0,3.0,2.0,False,False,False
133392.0,,1.0,False,False,False
133403.0,,1.0,False,False,False
133404.0,,1.0,False,False,False
133407.0,5.0,1.0,False,False,False
133409.0,,4.0,False,False,False
133410.0,1.0,,False,False,False
133411.0,5.0,3.0,False,False,False
133417.0,5.0,1.0,False,False,False
133420.0,1.0,1.0,False,False,False
133424.0,5.0,2.0,False,False,False
133431.0,6.0,3.0,False,False,False
133432.0,4.0,1.0,False,False,False
133437.0,,,False,False,False
133442.0,6.0,2.0,False,False,False
133444.0,,,False,False,False
133449.0,,2.0,False,False,False
133452.0,,2.0,False,False,False
133456.0,,1.0,False,False,False
133458.0,,1.0,False,False,False
133460.0,,2.0,False,False,False
133463.0,3.0,3.0,False,False,False
133464.0,2.0,4.0,False,False,False
133466.0,,1.0,False,False,False
133471.0,,1.0,False,False,False
133473.0,,1.0,False,False,False
133477.0,5.0,3.0,False,False,False
133498.0,3.0,2.0,False,False,False
133499.0,6.0,2.0,False,False,False
133501.0,5.0,2.0,False,False,False
133503.0,5.397605346934028e-79,4.0,False,False,False
133505.0,,5.397605346934028e-79,False,False,False
133507.0,1.0,2.0,False,False,False
133516.0,,1.0,False,False,False
133519.0,,5.0,False,False,False
133521.0,5.0,2.0,False,False,False
133523.0,,,False,False,False
133527.0,6.0,1.0,False,False,False
133538.0,5.397605346934028e-79,,False,False,False
133542.0,,1.0,False,False,False
133546.0,4.0,3.0,False,False,False
133561.0,,8.0,False,False,False
133564.0,4.0,3.0,False,False,False
133568.0,5.0,5.0,False,False,False
133573.0,6.0,5.397605346934028e-79,False,False,False
133574.0,,3.0,False,False,False
133578.0,5.0,4.0,False,False,False
133580.0,,,False,False,False
133581.0,5.397605346934028e-79,8.0,False,False,False
133585.0,5.397605346934028e-79,,False,False,False
133586.0,5.0,5.0,False,False,False
133591.0,,1.0,False,False,False
133592.0,6.0,1.0,False,False,False
133595.0,5.0,,False,False,False
133606.0,,2.0,False,False,False
133607.0,,1.0,False,False,False
133611.0,5.0,5.0,False,False,False
133612.0,5.0,3.0,False,False,False
133619.0,3.0,5.0,False,False,False
133620.0,5.397605346934028e-79,,False,False,False
133623.0,5.397605346934028e-79,5.0,False,False,False
133625.0,,1.0,False,False,False
133629.0,2.0,4.0,False,False,False
133632.0,4.0,2.0,False,False,False
133651.0,,5.0,False,False,False
133654.0,,4.0,False,False,False
133656.0,4.0,2.0,False,False,False
133658.0,2.0,5.397605346934028e-79,False,False,False
133660.0,,1.0,False,False,False
133661.0,5.0,4.0,False,False,False
133662.0,6.0,5.397605346934028e-79,False,False,False
133663.0,,1.0,False,False,False
133667.0,,3.0,False,False,False
133668.0,,1.0,False,False,False
133669.0,6.0,2.0,False,False,False
133671.0,5.0,1.0,False,False,False
133673.0,5.0,1.0,False,False,False
133677.0,6.0,1.0,False,False,False
133679.0,,1.0,False,False,False
133685.0,5.0,5.0,False,False,False
133687.0,5.397605346934028e-79,1.0,False,False,False
133695.0,,6.0,False,False,False
133696.0,,1.0,False,False,False
133697.0,,1.0,False,False,False
133699.0,6.0,1.0,False,False,False
133701.0,6.0,1.0,False,False,False
133708.0,5.0,4.0,False,False,False
133709.0,,,False,False,False
133710.0,6.0,6.0,False,False,False
133711.0,5.397605346934028e-79,3.0,False,False,False
133714.0,2.0,2.0,False,False,False
133720.0,,2.0,False,False,False
133721.0,5.397605346934028e-79,2.0,False,False,False
133729.0,6.0,3.0,False,False,False
133734.0,5.0,4.0,False,False,False
133737.0,,1.0,False,False,False
133738.0,,2.0,False,False,False
133740.0,4.0,4.0,False,False,False
133742.0,5.0,,False,False,False
133755.0,5.0,,False,False,False
133757.0,2.0,1.0,False,False,False
133761.0,6.0,2.0,False,False,False
133763.0,,3.0,False,False,False
133767.0,4.0,,False,False,False
133768.0,,5.0,False,False,False
133771.0,,1.0,False,False,False
133788.0,,3.0,False,False,False
133789.0,5.397605346934028e-79,5.0,False,False,False
133790.0,,1.0,False,False,False
133804.0,5.397605346934028e-79,1.0,False,False,False
133805.0,5.0,2.0,False,False,False
133809.0,5.0,3.0,False,False,False
133814.0,,2.0,False,False,False
133817.0,5.0,,False,False,False
133819.0,,3.0,False,False,False
133820.0,,5.397605346934028e-79,False,False,False
133824.0,5.0,2.0,False,False,False
133828.0,,,False,False,False
133837.0,3.0,,False,False,False
133842.0,5.0,2.0,False,False,False
133844.0,,1.0,False,False,False
133847.0,,3.0,False,False,False
133849.0,,3.0,False,False,False
133851.0,,1.0,False,False,False
133854.0,6.0,8.0,False,False,False
133866.0,4.0,3.0,False,False,False
133867.0,5.0,4.0,False,False,False
133873.0,6.0,2.0,False,False,False
133876.0,5.0,1.0,False,False,False
133880.0,5.0,2.0,False,False,False
133885.0,,,False,False,False
133886.0,,3.0,False,False,False
133888.0,,3.0,False,False,False
133889.0,,2.0,False,False,False
133892.0,2.0,3.0,False,False,False
133896.0,,1.0,False,False,False
133899.0,5.0,2.0,False,False,False
133901.0,,2.0,False,False,False
133903.0,5.0,5.0,False,False,False
133904.0,,3.0,False,False,False
133913.0,4.0,2.0,False,False,False
133917.0,2.0,5.397605346934028e-79,False,False,False
133918.0,,2.0,False,False,False
133920.0,5.0,6.0,False,False,False
133921.0,5.0,3.0,False,False,False
133922.0,,4.0,False,False,False
133924.0,,,False,False,False
133931.0,,1.0,False,False,False
133939.0,1.0,3.0,False,False,False
133941.0,,,False,False,False
133942.0,5.397605346934028e-79,8.0,False,False,False
133949.0,4.0,6.0,False,False,False
133950.0,1.0,3.0,False,False,False
133952.0,6.0,2.0,False,False,False
133953.0,,5.397605346934028e-79,False,False,False
133963.0,,5.397605346934028e-79,False,False,False
133964.0,,1.0,False,False,False
133967.0,,6.0,False,False,False
133968.0,,2.0,False,False,False
133975.0,1.0,4.0,False,False,False
133980.0,3.0,8.0,False,False,False
133981.0,1.0,2.0,False,False,False
133982.0,,5.0,False,False,False
133985.0,6.0,1.0,False,False,False
133993.0,,4.0,False,False,False
133996.0,5.397605346934028e-79,1.0,False,False,False
133997.0,5.0,8.0,False,False,False
134001.0,,1.0,False,False,False
134004.0,4.0,3.0,False,False,False
134005.0,5.0,8.0,False,False,False
134008.0,5.0,2.0,False,False,False
134014.0,,,False,False,False
134016.0,4.0,2.0,False,False,False
134020.0,,1.0,False,False,False
134026.0,,2.0,False,False,False
134031.0,,2.0,False,False,False
134034.0,,6.0,False,False,False
134035.0,5.0,2.0,False,False,False
134038.0,1.0,1.0,False,False,False
134041.0,6.0,3.0,False,False,False
134043.0,5.397605346934028e-79,,False,False,False
134058.0,5.0,2.0,False,False,False
134059.0,,3.0,False,False,False
134060.0,2.0,6.0,False,False,False
134065.0,5.397605346934028e-79,3.0,False,False,False
134067.0,,,False,False,False
134070.0,3.0,4.0,False,False,False
134071.0,2.0,5.0,False,False,False
134076.0,,2.0,False,False,False
134078.0,,3.0,False,False,False
134086.0,,5.0,False,False,False
134089.0,4.0,,False,False,False
134097.0,,5.0,False,False,False
134101.0,2.0,,False,False,False
134104.0,4.0,6.0,False,False,False
134105.0,2.0,8.0,False,False,False
134108.0,6.0,2.0,False,False,False
134111.0,5.0,6.0,False,False,False
134122.0,4.0,4.0,False,False,False
134125.0,5.0,6.0,False,False,False
134127.0,4.0,3.0,False,False,False
134128.0,,3.0,False,False,False
134131.0,5.0,4.0,False,False,False
134132.0,6.0,2.0,False,False,False
134139.0,,1.0,False,False,False
134140.0,5.0,2.0,False,False,False
134143.0,,3.0,False,False,False
134159.0,5.397605346934028e-79,1.0,False,False,False
134160.0,,3.0,False,False,False
134162.0,,2.0,False,False,False
134169.0,2.0,,False,False,False
134174.0,3.0,,False,False,False
134175.0,4.0,4.0,False,False,False
134180.0,2.0,5.397605346934028e-79,False,False,False
134186.0,5.0,5.0,False,False,False
134191.0,5.0,3.0,False,False,False
134195.0,,2.0,False,False,False
134199.0,6.0,2.0,False,False,False
134205.0,5.0,2.0,False,False,False
134214.0,4.0,2.0,False,False,False
134218.0,3.0,5.0,False,False,False
134220.0,4.0,2.0,False,False,False
134223.0,3.0,2.0,False,False,False
134224.0,5.0,3.0,False,False,False
134225.0,5.0,4.0,False,False,False
134229.0,6.0,4.0,False,False,False
134233.0,3.0,3.0,False,False,False
134236.0,,1.0,False,False,False
134242.0,,3.0,False,False,False
134243.0,5.0,1.0,False,False,False
134251.0,5.397605346934028e-79,,False,False,False
134252.0,,1.0,False,False,False
134258.0,5.0,5.0,False,False,False
134260.0,3.0,3.0,False,False,False
134263.0,3.0,1.0,False,False,False
134267.0,,2.0,False,False,False
134269.0,4.0,3.0,False,False,False
134279.0,,4.0,False,False,False
134284.0,3.0,5.0,False,False,False
134285.0,,3.0,False,False,False
134289.0,,8.0,False,False,False
134295.0,2.0,8.0,False,False,False
134300.0,3.0,1.0,False,False,False
134305.0,3.0,2.0,False,False,False
134318.0,,4.0,False,False,False
134319.0,2.0,3.0,False,False,False
134321.0,5.0,1.0,False,False,False
134325.0,,2.0,False,False,False
134328.0,3.0,,False,False,False
134333.0,3.0,5.0,False,False,False
134346.0,3.0,5.0,False,False,False
134347.0,1.0,4.0,False,False,False
134349.0,5.0,5.397605346934028e-79,False,False,False
134355.0,,3.0,False,False,False
134357.0,2.0,5.0,False,False,False
134358.0,6.0,6.0,False,False,False
134363.0,,1.0,False,False,False
134365.0,3.0,1.0,False,False,False
134370.0,,3.0,False,False,False
134371.0,3.0,5.0,False,False,False
134372.0,3.0,,False,False,False
134374.0,5.0,2.0,False,False,False
134376.0,,2.0,False,False,False
134390.0,5.397605346934028e-79,5.0,False,False,False
134391.0,,1.0,False,False,False
134396.0,5.0,3.0,False,False,False
134397.0,4.0,4.0,False,False,False
134402.0,2.0,2.0,False,False,False
134412.0,5.397605346934028e-79,,False,False,False
134415.0,3.0,6.0,False,False,False
134416.0,,3.0,False,False,False
134420.0,,3.0,False,False,False
134433.0,4.0,3.0,False,False,False
134438.0,1.0,,False,False,False
134440.0,,3.0,False,False,False
134442.0,,3.0,False,False,False
134444.0,,2.0,False,False,False
134448.0,4.0,1.0,False,False,False
134449.0,1.0,6.0,False,False,False
134455.0,1.0,,False,False,False
134460.0,2.0,4.0,False,False,False
134463.0,3.0,5.0,False,False,False
134469.0,,4.0,False,False,False
134473.0,,1.0,False,False,False
134481.0,,1.0,False,False,False
134483.0,,4.0,False,False,False
134484.0,,2.0,False,False,False
134485.0,,5.397605346934028e-79,False,False,False
134492.0,,4.0,False,False,False
134494.0,5.0,2.0,False,False,False
134499.0,,2.0,False,False,False
134500.0,,2.0,False,False,False
134508.0,,2.0,False,False,False
134512.0,6.0,4.0,False,False,False
134513.0,6.0,4.0,False,False,False
134518.0,,5.397605346934028e-79,False,False,False
134520.0,3.0,2.0,False,False,False
134521.0,5.397605346934028e-79,8.0,False,False,False
134522.0,,2.0,False,False,False
134525.0,5.397605346934028e-79,2.0,False,False,False
134526.0,6.0,,False,False,False
134530.0,6.0,4.0,False,False,False
134534.0,2.0,2.0,False,False,False
134535.0,5.397605346934028e-79,2.0,False,False,False
134540.0,2.0,2.0,False,False,False
134546.0,,,False,False,False
134548.0,5.0,1.0,False,False,False
134549.0,6.0,2.0,False,False,False
134556.0,5.0,3.0,False,False,False
134560.0,4.0,3.0,False,False,False
134568.0,,3.0,False,False,False
134569.0,6.0,4.0,False,False,False
134575.0,2.0,4.0,False,False,False
134578.0,5.0,2.0,False,False,False
134586.0,6.0,1.0,False,False,False
134589.0,5.0,,False,False,False
134593.0,,,False,False,False
134600.0,,5.397605346934028e-79,False,False,False
134601.0,,4.0,False,False,False
134605.0,,1.0,False,False,False
134608.0,5.0,1.0,False,False,False
134609.0,6.0,3.0,False,False,False
134614.0,1.0,8.0,False,False,False
134616.0,5.397605346934028e-79,6.0,False,False,False
134618.0,,1.0,False,False,False
134619.0,6.0,2.0,False,False,False
134621.0,,1.0,False,False,False
134622.0,4.0,3.0,False,False,False
134625.0,4.0,,False,False,False
134629.0,5.0,4.0,False,False,False
134632.0,,,False,False,False
134639.0,6.0,1.0,False,False,False
134641.0,,,False,False,False
134643.0,2.0,5.397605346934028e-79,False,False,False
134644.0,5.0,1.0,False,False,False
134647.0,5.397605346934028e-79,1.0,False,False,False
134650.0,5.0,3.0,False,False,False
134653.0,6.0,6.0,False,False,False
134659.0,5.0,4.0,False,False,False
134661.0,5.0,2.0,False,False,False
134664.0,4.0,6.0,False,False,False
134667.0,5.0,8.0,False,False,False
134669.0,,3.0,False,False,False
134670.0,,4.0,False,False,False
134674.0,,4.0,False,False,False
134678.0,,1.0,False,False,False
134679.0,4.0,4.0,False,False,False
134680.0,,,False,False,False
134681.0,5.0,4.0,False,False,False
134682.0,,4.0,False,False,False
134684.0,2.0,6.0,False,False,False
134688.0,6.0,,False,False,False
134693.0,,1.0,False,False,False
134694.0,4.0,4.0,False,False,False
134699.0,3.0,6.0,False,False,False
134701.0,5.397605346934028e-79,,False,False,False
134705.0,5.397605346934028e-79,1.0,False,False,False
134709.0,,1.0,False,False,False
134710.0,2.0,3.0,False,False,False
134718.0,2.0,2.0,False,False,False
134722.0,3.0,5.0,False,False,False
134724.0,2.0,6.0,False,False,False
134726.0,3.0,3.0,False,False,False
134738.0,4.0,1.0,False,False,False
134739.0,,2.0,False,False,False
134741.0,,,False,False,False
134750.0,4.0,4.0,False,False,False
134752.0,,2.0,False,False,False
134753.0,5.397605346934028e-79,5.0,False,False,False
134761.0,3.0,1.0,False,False,False
134762.0,5.397605346934028e-79,,False,False,False
134763.0,,2.0,False,False,False
134766.0,,2.0,False,False,False
134767.0,3.0,4.0,False,False,False
134770.0,,8.0,False,False,False
134772.0,,1.0,False,False,False
134774.0,,,False,False,False
134778.0,2.0,5.0,False,False,False
134779.0,5.0,5.0,False,False,False
134780.0,,,False,False,False
134783.0,5.397605346934028e-79,4.0,False,False,False
134785.0,6.0,2.0,False,False,False
134786.0,4.0,2.0,False,False,False
134787.0,5.0,1.0,False,False,False
134801.0,3.0,3.0,False,False,False
134803.0,,1.0,False,False,False
134808.0,3.0,1.0,False,False,False
134810.0,,4.0,False,False,False
134814.0,,1.0,False,False,False
134815.0,,2.0,False,False,False
134816.0,,4.0,False,False,False
134819.0,5.397605346934028e-79,4.0,False,False,False
134820.0,,1.0,False,False,False
134823.0,,3.0,False,False,False
134829.0,2.0,4.0,False,False,False
134833.0,6.0,1.0,False,False,False
134840.0,5.0,1.0,False,False,False
134846.0,5.0,5.0,False,False,False
134852.0,2.0,4.0,False,False,False
134853.0,2.0,5.0,False,False,False
134855.0,,3.0,False,False,False
134860.0,,,False,False,False
134865.0,,,False,False,False
134868.0,6.0,1.0,False,False,False
134869.0,,3.0,False,False,False
134871.0,,4.0,False,False,False
134872.0,3.0,2.0,False,False,False
134873.0,5.0,2.0,False,False,False
134880.0,2.0,,False,False,False
134887.0,,6.0,False,False,False
134892.0,6.0,1.0,False,False,False
134893.0,,4.0,False,False,False
134907.0,5.397605346934028e-79,3.0,False,False,False
134911.0,,5.397605346934028e-79,False,False,False
134912.0,6.0,,False,False,False
134915.0,1.0,2.0,False,False,False
134927.0,4.0,5.0,False,False,False
134930.0,5.0,5.0,False,False,False
134933.0,,1.0,False,False,False
134934.0,,1.0,False,False,False
134937.0,3.0,1.0,False,False,False
134945.0,1.0,3.0,False,False,False
134949.0,5.0,2.0,False,False,False
134950.0,2.0,3.0,False,False,False
134952.0,4.0,1.0,False,False,False
134958.0,,2.0,False,False,False
134960.0,1.0,3.0,False,False,False
134963.0,1.0,,False,False,False
134968.0,,5.397605346934028e-79,False,False,False
134975.0,,2.0,False,False,False
134981.0,1.0,,False,False,False
134983.0,,,False,False,False
134997.0,5.0,1.0,False,False,False
134999.0,5.0,,False,False,False
135003.0,5.397605346934028e-79,4.0,False,False,False
135008.0,,1.0,False,False,False
135009.0,1.0,6.0,False,False,False
135011.0,5.0,5.0,False,False,False
135012.0,5.0,1.0,False,False,False
135015.0,6.0,2.0,False,False,False
135018.0,5.0,3.0,False,False,False
135019.0,3.0,5.0,False,False,False
135034.0,5.0,3.0,False,False,False
135046.0,3.0,5.0,False,False,False
135050.0,5.397605346934028e-79,2.0,False,False,False
135055.0,,1.0,False,False,False
135058.0,,1.0,False,False,False
135059.0,4.0,3.0,False,False,False
135062.0,,2.0,False,False,False
135063.0,,2.0,False,False,False
135069.0,4.0,3.0,False,False,False
135076.0,4.0,2.0,False,False,False
135078.0,4.0,2.0,False,False,False
135080.0,5.0,4.0,False,False,False
135081.0,,4.0,False,False,False
135096.0,5.0,1.0,False,False,False
135097.0,,2.0,False,False,False
135099.0,5.0,3.0,False,False,False
135106.0,5.0,1.0,False,False,False
135109.0,,2.0,False,False,False
135114.0,,3.0,False,False,False
135120.0,,4.0,False,False,False
135124.0,6.0,6.0,False,False,False
135127.0,5.0,1.0,False,False,False
135133.0,,5.397605346934028e-79,False,False,False
135136.0,,2.0,False,False,False
135138.0,4.0,8.0,False,False,False
135139.0,,2.0,False,False,False
135156.0,,8.0,False,False,False
135162.0,5.0,1.0,False,False,False
135163.0,5.397605346934028e-79,1.0,False,False,False
135164.0,4.0,4.0,False,False,False
135167.0,5.0,3.0,False,False,False
135169.0,5.0,3.0,False,False,False
135171.0,,2.0,False,False,False
135175.0,5.0,,False,False,False
135180.0,3.0,1.0,False,False,False
135182.0,5.0,6.0,False,False,False
135186.0,4.0,2.0,False,False,False
135208.0,,,False,False,False
135215.0,6.0,1.0,False,False,False
135221.0,5.0,4.0,False,False,False
135224.0,5.0,1.0,False,False,False
135229.0,,1.0,False,False,False
135230.0,1.0,2.0,False,False,False
135231.0,,2.0,False,False,False
135234.0,,1.0,False,False,False
135235.0,,5.397605346934028e-79,False,False,False
135240.0,6.0,5.0,False,False,False
135254.0,1.0,,False,False,False
135256.0,,4.0,False,False,False
135258.0,,1.0,False,False,False
135259.0,3.0,,False,False,False
135261.0,5.0,3.0,False,False,False
135264.0,5.0,4.0,False,False,False
135267.0,,5.397605346934028e-79,False,False,False
135273.0,,2.0,False,False,False
135274.0,,3.0,False,False,False
135276.0,4.0,4.0,False,False,False
135277.0,3.0,4.0,False,False,False
135278.0,2.0,4.0,False,False,False
135280.0,,3.0,False,False,False
135282.0,6.0,1.0,False,False,False
135289.0,5.397605346934028e-79,5.0,False,False,False
135296.0,,5.0,False,False,False
135297.0,,5.0,False,False,False
135303.0,3.0,3.0,False,False,False
135304.0,,3.0,False,False,False
135307.0,,2.0,False,False,False
135309.0,,1.0,False,False,False
135311.0,,5.0,False,False,False
135313.0,4.0,2.0,False,False,False
135315.0,,2.0,False,False,False
135322.0,1.0,3.0,False,False,False
135323.0,5.0,3.0,False,False,False
135326.0,,1.0,False,False,False
135327.0,,2.0,False,False,False
135328.0,5.0,2.0,False,False,False
135335.0,5.397605346934028e-79,4.0,False,False,False
135337.0,,2.0,False,False,False
135340.0,5.397605346934028e-79,6.0,False,False,False
135341.0,2.0,2.0,False,False,False
135342.0,,2.0,False,False,False
135345.0,4.0,1.0,False,False,False
135346.0,1.0,,False,False,False
135352.0,5.0,3.0,False,False,False
135359.0,,1.0,False,False,False
135360.0,5.0,2.0,False,False,False
135362.0,,3.0,False,False,False
135363.0,,2.0,False,False,False
135368.0,5.0,2.0,False,False,False
135370.0,5.397605346934028e-79,2.0,False,False,False
135373.0,5.0,2.0,False,False,False
135374.0,,1.0,False,False,False
135378.0,3.0,1.0,False,False,False
135379.0,5.0,2.0,False,False,False
135380.0,4.0,2.0,False,False,False
135383.0,3.0,6.0,False,False,False
135387.0,5.0,5.397605346934028e-79,False,False,False
135394.0,,5.397605346934028e-79,False,False,False
135410.0,5.397605346934028e-79,3.0,False,False,False
135413.0,2.0,4.0,False,False,False
135417.0,4.0,,False,False,False
135420.0,,,False,False,False
135421.0,,1.0,False,False,False
135424.0,,2.0,False,False,False
135429.0,2.0,,False,False,False
135431.0,,2.0,False,False,False
135433.0,,3.0,False,False,False
135434.0,5.0,1.0,False,False,False
135436.0,,,False,False,False
135440.0,5.0,2.0,False,False,False
135449.0,4.0,3.0,False,False,False
135455.0,5.0,3.0,False,False,False
135462.0,,1.0,False,False,False
135465.0,3.0,6.0,False,False,False
135468.0,2.0,4.0,False,False,False
135471.0,,4.0,False,False,False
135478.0,,2.0,False,False,False
135486.0,6.0,6.0,False,False,False
135488.0,6.0,1.0,False,False,False
135490.0,5.0,6.0,False,False,False
135491.0,,2.0,False,False,False
135492.0,,1.0,False,False,False
135493.0,2.0,5.0,False,False,False
135506.0,,2.0,False,False,False
135514.0,4.0,1.0,False,False,False
135518.0,6.0,1.0,False,False,False
135520.0,,5.397605346934028e-79,False,False,False
135524.0,5.0,1.0,False,False,False
135525.0,,4.0,False,False,False
135531.0,,1.0,False,False,False
135543.0,,5.0,False,False,False
135547.0,5.397605346934028e-79,2.0,False,False,False
135549.0,,3.0,False,False,False
135554.0,,1.0,False,False,False
135557.0,,2.0,False,False,False
135568.0,,1.0,False,False,False
135572.0,4.0,4.0,False,False,False
135574.0,6.0,2.0,False,False,False
135576.0,,3.0,False,False,False
135577.0,,2.0,False,False,False
135578.0,,1.0,False,False,False
135579.0,6.0,2.0,False,False,False
135580.0,,,False,False,False
135590.0,4.0,2.0,False,False,False
135594.0,,4.0,False,False,False
135595.0,3.0,2.0,False,False,False
135598.0,5.0,4.0,False,False,False
135601.0,4.0,1.0,False,False,False
135611.0,,3.0,False,False,False
135614.0,3.0,2.0,False,False,False
135617.0,,2.0,False,False,False
135618.0,,2.0,False,False,False
135620.0,6.0,5.397605346934028e-79,False,False,False
135624.0,5.0,5.0,False,False,False
135625.0,,2.0,False,False,False
135630.0,5.0,3.0,False,False,False
135647.0,5.0,1.0,False,False,False
135648.0,3.0,5.0,False,False,False
135652.0,1.0,1.0,False,False,False
135655.0,,2.0,False,False,False
135658.0,5.0,5.0,False,False,False
135666.0,,1.0,False,False,False
135670.0,,4.0,False,False,False
135673.0,5.0,3.0,False,False,False
135676.0,5.397605346934028e-79,1.0,False,False,False
135679.0,6.0,5.397605346934028e-79,False,False,False
135681.0,,3.0,False,False,False
135683.0,5.0,3.0,False,False,False
135684.0,,3.0,False,False,False
135685.0,5.0,2.0,False,False,False
135688.0,4.0,2.0,False,False,False
135689.0,,1.0,False,False,False
135696.0,,1.0,False,False,False
135707.0,2.0,,False,False,False
135725.0,4.0,2.0,False,False,False
135729.0,,5.0,False,False,False
135735.0,,5.397605346934028e-79,False,False,False
135737.0,,6.0,False,False,False
135744.0,,2.0,False,False,False
135746.0,,2.0,False,False,False
135748.0,5.0,2.0,False,False,False
135751.0,,1.0,False,False,False
135755.0,2.0,3.0,False,False,False
135757.0,5.0,1.0,False,False,False
135758.0,,4.0,False,False,False
135760.0,3.0,3.0,False,False,False
135762.0,5.397605346934028e-79,1.0,False,False,False
135763.0,,2.0,False,False,False
135764.0,,2.0,False,False,False
135765.0,4.0,4.0,False,False,False
135769.0,2.0,2.0,False,False,False
135771.0,,3.0,False,False,False
135773.0,,1.0,False,False,False
135774.0,5.0,5.397605346934028e-79,False,False,False
135779.0,,,False,False,False
135780.0,,1.0,False,False,False
135781.0,6.0,2.0,False,False,False
135789.0,4.0,2.0,False,False,False
135793.0,5.0,1.0,False,False,False
135795.0,4.0,3.0,False,False,False
135802.0,,1.0,False,False,False
135803.0,,2.0,False,False,False
135805.0,3.0,,False,False,False
135812.0,,4.0,False,False,False
135813.0,5.0,1.0,False,False,False
135817.0,1.0,5.0,False,False,False
135818.0,,,False,False,False
135819.0,,5.0,False,False,False
135820.0,,2.0,False,False,False
135825.0,4.0,4.0,False,False,False
135829.0,,5.397605346934028e-79,False,False,False
135831.0,,3.0,False,False,False
135833.0,5.0,5.0,False,False,False
135835.0,,2.0,False,False,False
135840.0,,1.0,False,False,False
135850.0,,2.0,False,False,False
135852.0,2.0,1.0,False,False,False
135856.0,,2.0,False,False,False
135857.0,5.0,8.0,False,False,False
135861.0,,2.0,False,False,False
135864.0,4.0,2.0,False,False,False
135870.0,6.0,1.0,False,False,False
135874.0,,3.0,False,False,False
135875.0,5.0,3.0,False,False,False
135878.0,5.0,3.0,False,False,False
135879.0,6.0,1.0,False,False,False
135880.0,5.0,3.0,False,False,False
135884.0,,2.0,False,False,False
135887.0,2.0,6.0,False,False,False
135894.0,5.0,5.0,False,False,False
135896.0,,4.0,False,False,False
135898.0,4.0,3.0,False,False,False
135901.0,,2.0,False,False,False
135904.0,5.0,5.397605346934028e-79,False,False,False
135905.0,,,False,False,False
135907.0,,2.0,False,False,False
135924.0,5.0,2.0,False,False,False
135931.0,5.0,1.0,False,False,False
135933.0,,2.0,False,False,False
135947.0,3.0,2.0,False,False,False
135950.0,4.0,6.0,False,False,False
