participant_id,Type_Work_Last_Week,Hours_Worked_Last_Week,Days_Worked_Per_Week,Reason_Not_Worked_Last_Week,participant_id_outlier,Type_Work_Last_Week_outlier,Hours_Worked_Last_Week_outlier,Days_Worked_Per_Week_outlier,Reason_Not_Worked_Last_Week_outlier
133535.0,4.0,,,1.0,False,False,False,False,True
133536.0,1.0,40.0,4.0,,False,False,False,True,False
133537.0,1.0,43.0,5.0,,False,False,False,False,False
133539.0,4.0,,,3.0,False,False,False,False,False
133541.0,4.0,,,4.0,False,False,False,False,True
133543.0,1.0,24.0,4.0,,False,False,False,True,False
133544.0,1.0,5.0,2.0,,False,False,True,True,False
133545.0,4.0,,,3.0,False,False,False,False,False
133547.0,1.0,42.0,5.0,,False,False,False,False,False
133548.0,4.0,,,3.0,False,False,False,False,False
133549.0,3.0,,,,False,False,False,False,False
133550.0,1.0,41.0,5.0,,False,False,False,False,False
133551.0,1.0,41.0,5.0,,False,False,False,False,False
133552.0,3.0,,,,False,False,False,False,False
133553.0,3.0,,,,False,False,False,False,False
133554.0,4.0,,,1.0,False,False,False,False,True
133555.0,1.0,65.0,6.0,,False,False,True,True,False
133556.0,4.0,,,3.0,False,False,False,False,False
133558.0,4.0,,,3.0,False,False,False,False,False
133559.0,1.0,45.0,5.0,,False,False,False,False,False
133560.0,4.0,,,3.0,False,False,False,False,False
133563.0,4.0,,,3.0,False,False,False,False,False
133565.0,1.0,30.0,4.0,,False,False,False,True,False
133566.0,1.0,40.0,5.0,,False,False,False,False,False
133567.0,4.0,,,3.0,False,False,False,False,False
133569.0,1.0,20.0,4.0,,False,False,False,True,False
133570.0,2.0,,5.0,,False,False,False,False,False
133571.0,4.0,,,3.0,False,False,False,False,False
133572.0,4.0,,,3.0,False,False,False,False,False
133575.0,4.0,,,3.0,False,False,False,False,False
133576.0,1.0,40.0,5.0,,False,False,False,False,False
133577.0,4.0,,,5.0,False,False,False,False,True
133578.0,1.0,8.0,2.0,,False,False,True,True,False
133579.0,1.0,37.0,5.0,,False,False,False,False,False
133582.0,4.0,,,3.0,False,False,False,False,False
133583.0,1.0,48.0,5.0,,False,False,False,False,False
133584.0,4.0,,,3.0,False,False,False,False,False
133586.0,1.0,32.0,4.0,,False,False,False,True,False
133587.0,4.0,,,1.0,False,False,False,False,True
133588.0,1.0,40.0,5.0,,False,False,False,False,False
133589.0,1.0,40.0,6.0,,False,False,False,True,False
133590.0,1.0,32.0,5.0,,False,False,False,False,False
133593.0,1.0,99999.0,5.0,,False,False,True,False,False
133594.0,1.0,40.0,,,False,False,False,False,False
133596.0,1.0,40.0,5.0,,False,False,False,False,False
133597.0,4.0,,,4.0,False,False,False,False,True
133598.0,1.0,36.0,3.0,,False,False,False,True,False
133600.0,1.0,20.0,6.0,,False,False,False,True,False
133601.0,1.0,50.0,5.0,,False,False,False,False,False
133602.0,1.0,20.0,5.0,,False,False,False,False,False
133603.0,1.0,40.0,5.0,,False,False,False,False,False
133604.0,1.0,40.0,6.0,,False,False,False,True,False
133608.0,4.0,,,3.0,False,False,False,False,False
133610.0,1.0,40.0,5.0,,False,False,False,False,False
133611.0,1.0,13.0,4.0,,False,False,False,True,False
133613.0,1.0,20.0,4.0,,False,False,False,True,False
133614.0,1.0,78.0,,,False,False,True,False,False
133615.0,2.0,,5.0,,False,False,False,False,False
133616.0,1.0,15.0,4.0,,False,False,False,True,False
133617.0,1.0,40.0,5.0,,False,False,False,False,False
133618.0,4.0,,,3.0,False,False,False,False,False
133621.0,4.0,,,3.0,False,False,False,False,False
133622.0,1.0,52.0,5.0,,False,False,False,False,False
133623.0,4.0,,,5.0,False,False,False,False,True
133624.0,1.0,60.0,,,False,False,False,False,False
133626.0,1.0,38.0,5.0,,False,False,False,False,False
133627.0,1.0,50.0,5.0,,False,False,False,False,False
133628.0,1.0,66.0,6.0,,False,False,True,True,False
133630.0,1.0,40.0,5.0,,False,False,False,False,False
133631.0,3.0,,,,False,False,False,False,False
133633.0,4.0,,,3.0,False,False,False,False,False
133634.0,1.0,44.0,5.0,,False,False,False,False,False
133635.0,1.0,45.0,5.0,,False,False,False,False,False
133636.0,1.0,50.0,5.0,,False,False,False,False,False
133637.0,1.0,50.0,5.0,,False,False,False,False,False
133638.0,4.0,,,1.0,False,False,False,False,True
133639.0,1.0,40.0,5.0,,False,False,False,False,False
133640.0,1.0,80.0,6.0,,False,False,True,True,False
133641.0,1.0,40.0,5.0,,False,False,False,False,False
133642.0,4.0,,,4.0,False,False,False,False,True
133643.0,4.0,,,3.0,False,False,False,False,False
133644.0,,,,,False,False,False,False,False
133645.0,4.0,,,4.0,False,False,False,False,True
133646.0,1.0,25.0,5.0,,False,False,False,False,False
133647.0,4.0,,,3.0,False,False,False,False,False
133648.0,4.0,,,2.0,False,False,False,False,True
133649.0,1.0,40.0,5.0,,False,False,False,False,False
133650.0,4.0,,,3.0,False,False,False,False,False
133657.0,1.0,40.0,5.0,,False,False,False,False,False
133659.0,4.0,,,3.0,False,False,False,False,False
133664.0,4.0,,,4.0,False,False,False,False,True
133665.0,4.0,,,4.0,False,False,False,False,True
133666.0,1.0,40.0,4.0,,False,False,False,True,False
133667.0,1.0,99999.0,4.0,,False,False,True,True,False
133670.0,1.0,12.0,5.0,,False,False,True,False,False
133672.0,1.0,38.0,6.0,,False,False,False,True,False
133674.0,4.0,,,4.0,False,False,False,False,True
133675.0,3.0,,,,False,False,False,False,False
133676.0,1.0,40.0,5.0,,False,False,False,False,False
133678.0,4.0,,,4.0,False,False,False,False,True
133680.0,1.0,66.0,6.0,,False,False,True,True,False
133681.0,1.0,40.0,5.0,,False,False,False,False,False
133683.0,1.0,20.0,4.0,,False,False,False,True,False
133684.0,4.0,,,,False,False,False,False,False
133685.0,4.0,,,2.0,False,False,False,False,True
133686.0,1.0,40.0,5.0,,False,False,False,False,False
133688.0,4.0,,,4.0,False,False,False,False,True
133689.0,1.0,20.0,5.0,,False,False,False,False,False
133690.0,4.0,,,,False,False,False,False,False
133691.0,4.0,,,4.0,False,False,False,False,True
133692.0,4.0,,,4.0,False,False,False,False,True
133693.0,1.0,20.0,3.0,,False,False,False,True,False
133694.0,1.0,40.0,5.0,,False,False,False,False,False
133698.0,4.0,,,3.0,False,False,False,False,False
133700.0,4.0,,,3.0,False,False,False,False,False
133702.0,4.0,,,1.0,False,False,False,False,True
133703.0,1.0,55.0,5.0,,False,False,False,False,False
133704.0,4.0,,,3.0,False,False,False,False,False
133705.0,4.0,,,3.0,False,False,False,False,False
133706.0,1.0,23.0,5.0,,False,False,False,False,False
133707.0,1.0,36.0,3.0,,False,False,False,True,False
133710.0,1.0,10.0,4.0,,False,False,True,True,False
133712.0,1.0,56.0,6.0,,False,False,False,True,False
133713.0,4.0,,,3.0,False,False,False,False,False
133715.0,4.0,,,3.0,False,False,False,False,False
133717.0,2.0,,3.0,,False,False,False,True,False
133718.0,1.0,50.0,5.0,,False,False,False,False,False
133719.0,1.0,35.0,3.0,,False,False,False,True,False
133722.0,1.0,50.0,5.0,,False,False,False,False,False
133723.0,1.0,40.0,5.0,,False,False,False,False,False
133724.0,4.0,,,1.0,False,False,False,False,True
133725.0,1.0,40.0,5.0,,False,False,False,False,False
133726.0,4.0,,,3.0,False,False,False,False,False
133727.0,1.0,5.0,3.0,,False,False,True,True,False
133728.0,4.0,,,3.0,False,False,False,False,False
133729.0,4.0,,,,False,False,False,False,False
133730.0,1.0,40.0,3.0,,False,False,False,True,False
133731.0,1.0,50.0,6.0,,False,False,False,True,False
133732.0,4.0,,,1.0,False,False,False,False,True
133733.0,4.0,,,4.0,False,False,False,False,True
133734.0,1.0,5.0,1.0,,False,False,True,True,False
133739.0,4.0,,,2.0,False,False,False,False,True
133741.0,1.0,49.0,5.0,,False,False,False,False,False
133743.0,4.0,,,4.0,False,False,False,False,True
133744.0,1.0,24.0,6.0,,False,False,False,True,False
133745.0,1.0,35.0,5.0,,False,False,False,False,False
133746.0,1.0,40.0,5.0,,False,False,False,False,False
133747.0,1.0,50.0,5.0,,False,False,False,False,False
133748.0,1.0,80.0,6.0,,False,False,True,True,False
133750.0,4.0,,,3.0,False,False,False,False,False
133751.0,1.0,42.0,5.0,,False,False,False,False,False
133752.0,1.0,42.0,4.0,,False,False,False,True,False
133753.0,4.0,,,3.0,False,False,False,False,False
133754.0,4.0,,,3.0,False,False,False,False,False
133756.0,4.0,,,4.0,False,False,False,False,True
133758.0,1.0,40.0,5.0,,False,False,False,False,False
133759.0,1.0,40.0,5.0,,False,False,False,False,False
133760.0,4.0,,,,False,False,False,False,False
133762.0,1.0,55.0,6.0,,False,False,False,True,False
133764.0,1.0,50.0,5.0,,False,False,False,False,False
133765.0,1.0,40.0,5.0,,False,False,False,False,False
133766.0,4.0,,,3.0,False,False,False,False,False
133769.0,1.0,40.0,5.0,,False,False,False,False,False
133772.0,1.0,12.0,2.0,,False,False,True,True,False
133773.0,4.0,,,1.0,False,False,False,False,True
133774.0,4.0,,,3.0,False,False,False,False,False
133775.0,1.0,40.0,5.0,,False,False,False,False,False
133776.0,1.0,40.0,5.0,,False,False,False,False,False
133777.0,4.0,,,,False,False,False,False,False
133778.0,2.0,,6.0,,False,False,False,True,False
133779.0,4.0,,,3.0,False,False,False,False,False
133780.0,4.0,,,3.0,False,False,False,False,False
133781.0,4.0,,,3.0,False,False,False,False,False
133782.0,1.0,60.0,5.0,,False,False,False,False,False
133783.0,1.0,8.0,4.0,,False,False,True,True,False
133784.0,4.0,,,3.0,False,False,False,False,False
133785.0,4.0,,,4.0,False,False,False,False,True
133786.0,1.0,40.0,5.0,,False,False,False,False,False
133787.0,1.0,40.0,5.0,,False,False,False,False,False
133791.0,1.0,25.0,4.0,,False,False,False,True,False
133792.0,1.0,42.0,5.0,,False,False,False,False,False
133793.0,4.0,,,4.0,False,False,False,False,True
133794.0,2.0,,5.0,,False,False,False,False,False
133795.0,1.0,40.0,,,False,False,False,False,False
133796.0,1.0,42.0,5.0,,False,False,False,False,False
133797.0,1.0,37.0,5.0,,False,False,False,False,False
133798.0,4.0,,,3.0,False,False,False,False,False
133799.0,4.0,,,3.0,False,False,False,False,False
133800.0,4.0,,,4.0,False,False,False,False,True
133801.0,4.0,,,3.0,False,False,False,False,False
133802.0,4.0,,,3.0,False,False,False,False,False
133803.0,1.0,40.0,5.0,,False,False,False,False,False
133806.0,1.0,40.0,5.0,,False,False,False,False,False
133807.0,1.0,80.0,6.0,,False,False,True,True,False
133808.0,1.0,70.0,5.0,,False,False,True,False,False
133810.0,4.0,,,1.0,False,False,False,False,True
133811.0,1.0,25.0,4.0,,False,False,False,True,False
133812.0,4.0,,,3.0,False,False,False,False,False
133813.0,4.0,,,3.0,False,False,False,False,False
133818.0,1.0,45.0,5.0,,False,False,False,False,False
133821.0,4.0,,,4.0,False,False,False,False,True
133822.0,4.0,,,1.0,False,False,False,False,True
133823.0,1.0,36.0,3.0,,False,False,False,True,False
133825.0,1.0,38.0,4.0,,False,False,False,True,False
133826.0,1.0,60.0,5.0,,False,False,False,False,False
133827.0,1.0,16.0,4.0,,False,False,False,True,False
133829.0,1.0,40.0,5.0,,False,False,False,False,False
133830.0,1.0,56.0,6.0,,False,False,False,True,False
133831.0,1.0,38.0,5.0,,False,False,False,False,False
133834.0,1.0,40.0,6.0,,False,False,False,True,False
133835.0,1.0,42.0,5.0,,False,False,False,False,False
133836.0,4.0,,,3.0,False,False,False,False,False
133838.0,4.0,,,3.0,False,False,False,False,False
133839.0,1.0,40.0,5.0,,False,False,False,False,False
133840.0,1.0,20.0,5.0,,False,False,False,False,False
133841.0,4.0,,,3.0,False,False,False,False,False
133843.0,4.0,,,3.0,False,False,False,False,False
133846.0,1.0,54.0,6.0,,False,False,False,True,False
133848.0,1.0,70.0,,,False,False,True,False,False
133852.0,4.0,,,3.0,False,False,False,False,False
133853.0,4.0,,,3.0,False,False,False,False,False
133854.0,1.0,23.0,4.0,,False,False,False,True,False
133856.0,1.0,36.0,3.0,,False,False,False,True,False
133857.0,4.0,,,,False,False,False,False,False
133858.0,1.0,27.0,6.0,,False,False,False,True,False
133859.0,4.0,,,3.0,False,False,False,False,False
133861.0,1.0,50.0,4.0,,False,False,False,True,False
133862.0,1.0,40.0,5.0,,False,False,False,False,False
133863.0,1.0,60.0,6.0,,False,False,False,True,False
133864.0,4.0,,,3.0,False,False,False,False,False
133865.0,1.0,40.0,5.0,,False,False,False,False,False
133868.0,1.0,50.0,3.0,,False,False,False,True,False
133869.0,1.0,37.0,4.0,,False,False,False,True,False
133870.0,4.0,,,2.0,False,False,False,False,True
133871.0,1.0,40.0,6.0,,False,False,False,True,False
133874.0,1.0,20.0,,,False,False,False,False,False
133875.0,4.0,,,3.0,False,False,False,False,False
133877.0,4.0,,,4.0,False,False,False,False,True
133878.0,4.0,,,3.0,False,False,False,False,False
133881.0,4.0,,,4.0,False,False,False,False,True
133882.0,4.0,,,4.0,False,False,False,False,True
133883.0,4.0,,,3.0,False,False,False,False,False
133884.0,1.0,20.0,3.0,,False,False,False,True,False
133887.0,4.0,,,4.0,False,False,False,False,True
133890.0,4.0,,,3.0,False,False,False,False,False
133891.0,4.0,,,4.0,False,False,False,False,True
133893.0,1.0,45.0,5.0,,False,False,False,False,False
133894.0,1.0,60.0,5.0,,False,False,False,False,False
133895.0,1.0,26.0,4.0,,False,False,False,True,False
133900.0,4.0,,,3.0,False,False,False,False,False
133902.0,1.0,40.0,5.0,,False,False,False,False,False
133906.0,4.0,,,4.0,False,False,False,False,True
133907.0,4.0,,,3.0,False,False,False,False,False
133908.0,1.0,40.0,5.0,,False,False,False,False,False
133909.0,4.0,,,2.0,False,False,False,False,True
133911.0,4.0,,,,False,False,False,False,False
133912.0,4.0,,,4.0,False,False,False,False,True
133914.0,1.0,36.0,3.0,,False,False,False,True,False
133915.0,1.0,40.0,5.0,,False,False,False,False,False
133916.0,1.0,20.0,3.0,,False,False,False,True,False
133918.0,4.0,,,2.0,False,False,False,False,True
133919.0,1.0,70.0,6.0,,False,False,True,True,False
133923.0,1.0,40.0,5.0,,False,False,False,False,False
133925.0,1.0,18.0,3.0,,False,False,False,True,False
133926.0,4.0,,,,False,False,False,False,False
133928.0,4.0,,,4.0,False,False,False,False,True
133929.0,1.0,35.0,5.0,,False,False,False,False,False
133930.0,4.0,,,3.0,False,False,False,False,False
133932.0,4.0,,,4.0,False,False,False,False,True
133933.0,1.0,40.0,,,False,False,False,False,False
133934.0,4.0,,,3.0,False,False,False,False,False
133935.0,1.0,70.0,,,False,False,True,False,False
133936.0,1.0,50.0,5.0,,False,False,False,False,False
133937.0,1.0,10.0,2.0,,False,False,True,True,False
133938.0,1.0,14.0,5.0,,False,False,False,False,False
133940.0,1.0,35.0,5.0,,False,False,False,False,False
133943.0,1.0,25.0,5.0,,False,False,False,False,False
133944.0,2.0,,5.0,,False,False,False,False,False
133945.0,4.0,,,3.0,False,False,False,False,False
133946.0,3.0,,,,False,False,False,False,False
133948.0,1.0,20.0,4.0,,False,False,False,True,False
133951.0,1.0,37.0,5.0,,False,False,False,False,False
133954.0,4.0,,,3.0,False,False,False,False,False
133955.0,4.0,,,4.0,False,False,False,False,True
133956.0,2.0,,5.0,,False,False,False,False,False
133957.0,1.0,45.0,5.0,,False,False,False,False,False
133958.0,1.0,50.0,,,False,False,False,False,False
133959.0,2.0,,5.0,,False,False,False,False,False
133960.0,4.0,,,3.0,False,False,False,False,False
133965.0,4.0,,,,False,False,False,False,False
133966.0,4.0,,,3.0,False,False,False,False,False
133969.0,4.0,,,3.0,False,False,False,False,False
133970.0,3.0,,,,False,False,False,False,False
133971.0,1.0,46.0,5.0,,False,False,False,False,False
133972.0,1.0,40.0,5.0,,False,False,False,False,False
133974.0,1.0,40.0,5.0,,False,False,False,False,False
133975.0,4.0,,,2.0,False,False,False,False,True
133976.0,4.0,,,1.0,False,False,False,False,True
133977.0,4.0,,,5.0,False,False,False,False,True
133978.0,1.0,80.0,4.0,,False,False,True,True,False
133979.0,4.0,,,4.0,False,False,False,False,True
133982.0,1.0,6.0,1.0,,False,False,True,True,False
133984.0,2.0,,5.0,,False,False,False,False,False
133986.0,1.0,40.0,5.0,,False,False,False,False,False
133987.0,4.0,,,3.0,False,False,False,False,False
133988.0,1.0,25.0,4.0,,False,False,False,True,False
133991.0,1.0,45.0,6.0,,False,False,False,True,False
133992.0,1.0,28.0,5.0,,False,False,False,False,False
133994.0,1.0,40.0,5.0,,False,False,False,False,False
133995.0,1.0,60.0,6.0,,False,False,False,True,False
133998.0,4.0,,,3.0,False,False,False,False,False
133999.0,4.0,,,3.0,False,False,False,False,False
134000.0,,,,,False,False,False,False,False
134002.0,1.0,20.0,5.0,,False,False,False,False,False
134003.0,1.0,25.0,4.0,,False,False,False,True,False
134006.0,4.0,,,3.0,False,False,False,False,False
134007.0,4.0,,,1.0,False,False,False,False,True
134009.0,1.0,80.0,5.0,,False,False,True,False,False
134010.0,4.0,,,3.0,False,False,False,False,False
134011.0,4.0,,,3.0,False,False,False,False,False
134012.0,1.0,45.0,5.0,,False,False,False,False,False
134013.0,4.0,,,5.0,False,False,False,False,True
134015.0,1.0,40.0,5.0,,False,False,False,False,False
134017.0,4.0,,,1.0,False,False,False,False,True
134018.0,1.0,40.0,4.0,,False,False,False,True,False
134019.0,1.0,50.0,5.0,,False,False,False,False,False
134021.0,1.0,40.0,5.0,,False,False,False,False,False
134022.0,1.0,39.0,5.0,,False,False,False,False,False
134023.0,4.0,,,3.0,False,False,False,False,False
134024.0,1.0,50.0,6.0,,False,False,False,True,False
134025.0,1.0,20.0,3.0,,False,False,False,True,False
134027.0,1.0,52.0,5.0,,False,False,False,False,False
134028.0,4.0,,,3.0,False,False,False,False,False
134029.0,1.0,25.0,3.0,,False,False,False,True,False
134030.0,1.0,60.0,,,False,False,False,False,False
134032.0,4.0,,,4.0,False,False,False,False,True
134033.0,1.0,5.0,3.0,,False,False,True,True,False
134036.0,4.0,,,3.0,False,False,False,False,False
134037.0,1.0,40.0,5.0,,False,False,False,False,False
134039.0,1.0,68.0,4.0,,False,False,True,True,False
134040.0,1.0,44.0,5.0,,False,False,False,False,False
134042.0,1.0,5.0,6.0,,False,False,True,True,False
134044.0,4.0,,,4.0,False,False,False,False,True
134045.0,4.0,,,3.0,False,False,False,False,False
134046.0,4.0,,,3.0,False,False,False,False,False
134047.0,1.0,50.0,5.0,,False,False,False,False,False
134048.0,3.0,,,,False,False,False,False,False
134049.0,1.0,32.0,4.0,,False,False,False,True,False
134050.0,2.0,,5.0,,False,False,False,False,False
134051.0,4.0,,,1.0,False,False,False,False,True
134052.0,4.0,,,3.0,False,False,False,False,False
134053.0,1.0,60.0,,,False,False,False,False,False
134054.0,1.0,35.0,6.0,,False,False,False,True,False
134055.0,4.0,,,4.0,False,False,False,False,True
134056.0,4.0,,,3.0,False,False,False,False,False
134057.0,1.0,60.0,5.0,,False,False,False,False,False
134060.0,4.0,,,,False,False,False,False,False
134062.0,4.0,,,3.0,False,False,False,False,False
134063.0,1.0,25.0,4.0,,False,False,False,True,False
134064.0,4.0,,,3.0,False,False,False,False,False
134065.0,4.0,,,2.0,False,False,False,False,True
134066.0,1.0,45.0,5.0,,False,False,False,False,False
134068.0,4.0,,,3.0,False,False,False,False,False
134069.0,4.0,,,,False,False,False,False,False
134072.0,1.0,20.0,5.0,,False,False,False,False,False
134073.0,1.0,24.0,5.0,,False,False,False,False,False
134074.0,1.0,40.0,5.0,,False,False,False,False,False
134075.0,1.0,50.0,5.0,,False,False,False,False,False
134077.0,1.0,11.0,2.0,,False,False,True,True,False
134079.0,4.0,,,3.0,False,False,False,False,False
134080.0,1.0,25.0,3.0,,False,False,False,True,False
134081.0,4.0,,,3.0,False,False,False,False,False
134082.0,4.0,,,5.0,False,False,False,False,True
134083.0,4.0,,,3.0,False,False,False,False,False
134084.0,4.0,,,3.0,False,False,False,False,False
134085.0,4.0,,,4.0,False,False,False,False,True
134088.0,1.0,40.0,4.0,,False,False,False,True,False
134090.0,4.0,,,3.0,False,False,False,False,False
134091.0,1.0,32.0,4.0,,False,False,False,True,False
134092.0,4.0,,,3.0,False,False,False,False,False
134093.0,4.0,,,1.0,False,False,False,False,True
134095.0,1.0,50.0,5.0,,False,False,False,False,False
134096.0,1.0,38.0,5.0,,False,False,False,False,False
134098.0,1.0,40.0,5.0,,False,False,False,False,False
134099.0,1.0,25.0,3.0,,False,False,False,True,False
134100.0,4.0,,,3.0,False,False,False,False,False
134102.0,3.0,,,,False,False,False,False,False
134103.0,4.0,,,3.0,False,False,False,False,False
134106.0,1.0,15.0,4.0,,False,False,False,True,False
134107.0,4.0,,,3.0,False,False,False,False,False
134109.0,1.0,56.0,5.0,,False,False,False,False,False
134110.0,4.0,,,3.0,False,False,False,False,False
134112.0,4.0,,,,False,False,False,False,False
134113.0,4.0,,,3.0,False,False,False,False,False
134114.0,1.0,35.0,1.0,,False,False,False,True,False
134115.0,3.0,,,,False,False,False,False,False
134117.0,1.0,60.0,5.0,,False,False,False,False,False
134118.0,3.0,,,,False,False,False,False,False
134119.0,2.0,,6.0,,False,False,False,True,False
134120.0,4.0,,,3.0,False,False,False,False,False
134121.0,4.0,,,3.0,False,False,False,False,False
134123.0,4.0,,,,False,False,False,False,False
134124.0,1.0,12.0,1.0,,False,False,True,True,False
134126.0,4.0,,,4.0,False,False,False,False,True
134129.0,4.0,,,3.0,False,False,False,False,False
134130.0,1.0,20.0,3.0,,False,False,False,True,False
134133.0,4.0,,,3.0,False,False,False,False,False
134134.0,1.0,20.0,3.0,,False,False,False,True,False
134135.0,3.0,,,,False,False,False,False,False
134136.0,4.0,,,3.0,False,False,False,False,False
134137.0,2.0,,5.0,,False,False,False,False,False
134138.0,4.0,,,4.0,False,False,False,False,True
134141.0,4.0,,,4.0,False,False,False,False,True
134142.0,1.0,11.0,5.0,,False,False,True,False,False
134144.0,4.0,,,3.0,False,False,False,False,False
134145.0,1.0,32.0,4.0,,False,False,False,True,False
134146.0,1.0,25.0,3.0,,False,False,False,True,False
134147.0,1.0,40.0,5.0,,False,False,False,False,False
134148.0,1.0,50.0,5.0,,False,False,False,False,False
134149.0,1.0,15.0,3.0,,False,False,False,True,False
134150.0,2.0,,5.0,,False,False,False,False,False
134151.0,4.0,,,3.0,False,False,False,False,False
134152.0,1.0,40.0,5.0,,False,False,False,False,False
134153.0,4.0,,,4.0,False,False,False,False,True
134154.0,1.0,35.0,5.0,,False,False,False,False,False
134155.0,4.0,,,4.0,False,False,False,False,True
134156.0,2.0,,4.0,,False,False,False,True,False
134157.0,1.0,38.0,6.0,,False,False,False,True,False
134158.0,1.0,68.0,5.0,,False,False,True,False,False
134161.0,4.0,,,3.0,False,False,False,False,False
134163.0,1.0,40.0,5.0,,False,False,False,False,False
134164.0,1.0,30.0,5.0,,False,False,False,False,False
134165.0,1.0,20.0,4.0,,False,False,False,True,False
134166.0,1.0,40.0,5.0,,False,False,False,False,False
134167.0,4.0,,,3.0,False,False,False,False,False
134168.0,1.0,20.0,5.0,,False,False,False,False,False
134171.0,4.0,,,4.0,False,False,False,False,True
134172.0,1.0,40.0,6.0,,False,False,False,True,False
134173.0,1.0,45.0,5.0,,False,False,False,False,False
134176.0,1.0,40.0,5.0,,False,False,False,False,False
134177.0,4.0,,,3.0,False,False,False,False,False
134178.0,4.0,,,4.0,False,False,False,False,True
134179.0,1.0,55.0,5.0,,False,False,False,False,False
134181.0,4.0,,,3.0,False,False,False,False,False
134182.0,1.0,36.0,3.0,,False,False,False,True,False
134183.0,1.0,48.0,6.0,,False,False,False,True,False
134184.0,1.0,30.0,5.0,,False,False,False,False,False
134185.0,1.0,50.0,,,False,False,False,False,False
134186.0,3.0,,,,False,False,False,False,False
134187.0,1.0,,1.0,,False,False,False,True,False
134188.0,4.0,,,3.0,False,False,False,False,False
134189.0,1.0,36.0,4.0,,False,False,False,True,False
134190.0,1.0,50.0,6.0,,False,False,False,True,False
134191.0,3.0,,,,False,False,False,False,False
134192.0,1.0,45.0,5.0,,False,False,False,False,False
134193.0,1.0,15.0,3.0,,False,False,False,True,False
134194.0,3.0,,,,False,False,False,False,False
134196.0,1.0,40.0,5.0,,False,False,False,False,False
134197.0,4.0,,,2.0,False,False,False,False,True
134198.0,4.0,,,1.0,False,False,False,False,True
134200.0,4.0,,,2.0,False,False,False,False,True
134201.0,1.0,40.0,5.0,,False,False,False,False,False
134202.0,4.0,,,5.0,False,False,False,False,True
134203.0,1.0,40.0,5.0,,False,False,False,False,False
134204.0,4.0,,,3.0,False,False,False,False,False
134206.0,4.0,,,1.0,False,False,False,False,True
134208.0,1.0,50.0,6.0,,False,False,False,True,False
134209.0,1.0,30.0,5.0,,False,False,False,False,False
134210.0,1.0,48.0,6.0,,False,False,False,True,False
134211.0,1.0,16.0,5.0,,False,False,False,False,False
134212.0,4.0,,,3.0,False,False,False,False,False
134215.0,1.0,36.0,4.0,,False,False,False,True,False
134216.0,1.0,40.0,,,False,False,False,False,False
134217.0,1.0,37.0,5.0,,False,False,False,False,False
134219.0,1.0,40.0,5.0,,False,False,False,False,False
134221.0,4.0,,,3.0,False,False,False,False,False
134222.0,1.0,45.0,5.0,,False,False,False,False,False
134226.0,1.0,8.0,4.0,,False,False,True,True,False
134227.0,4.0,,,3.0,False,False,False,False,False
134228.0,1.0,40.0,5.0,,False,False,False,False,False
134230.0,4.0,,,3.0,False,False,False,False,False
134231.0,1.0,55.0,6.0,,False,False,False,True,False
134232.0,1.0,41.0,5.0,,False,False,False,False,False
134234.0,4.0,,,4.0,False,False,False,False,True
134235.0,1.0,70.0,,,False,False,True,False,False
134237.0,1.0,16.0,3.0,,False,False,False,True,False
134238.0,1.0,40.0,5.0,,False,False,False,False,False
134240.0,4.0,,,1.0,False,False,False,False,True
134241.0,4.0,,,3.0,False,False,False,False,False
134244.0,1.0,40.0,5.0,,False,False,False,False,False
134245.0,4.0,,,,False,False,False,False,False
134246.0,4.0,,,2.0,False,False,False,False,True
134247.0,1.0,40.0,,,False,False,False,False,False
134249.0,4.0,,,1.0,False,False,False,False,True
134250.0,1.0,40.0,5.0,,False,False,False,False,False
134253.0,1.0,40.0,5.0,,False,False,False,False,False
134254.0,1.0,20.0,6.0,,False,False,False,True,False
134255.0,4.0,,,3.0,False,False,False,False,False
134256.0,1.0,37.0,5.0,,False,False,False,False,False
134257.0,4.0,,,1.0,False,False,False,False,True
134259.0,4.0,,,1.0,False,False,False,False,True
134261.0,1.0,20.0,,,False,False,False,False,False
134262.0,4.0,,,3.0,False,False,False,False,False
134264.0,4.0,,,1.0,False,False,False,False,True
134265.0,1.0,35.0,5.0,,False,False,False,False,False
134266.0,4.0,,,3.0,False,False,False,False,False
134268.0,1.0,40.0,5.0,,False,False,False,False,False
134271.0,1.0,40.0,6.0,,False,False,False,True,False
134272.0,1.0,16.0,4.0,,False,False,False,True,False
134273.0,4.0,,,3.0,False,False,False,False,False
134275.0,4.0,,,4.0,False,False,False,False,True
134276.0,1.0,40.0,6.0,,False,False,False,True,False
134277.0,4.0,,,2.0,False,False,False,False,True
134278.0,1.0,50.0,5.0,,False,False,False,False,False
134280.0,1.0,32.0,5.0,,False,False,False,False,False
134281.0,1.0,80.0,,,False,False,True,False,False
134282.0,1.0,40.0,5.0,,False,False,False,False,False
134283.0,4.0,,,4.0,False,False,False,False,True
134284.0,4.0,,,2.0,False,False,False,False,True
134286.0,4.0,,,1.0,False,False,False,False,True
134287.0,4.0,,,3.0,False,False,False,False,False
134288.0,1.0,36.0,6.0,,False,False,False,True,False
134289.0,4.0,,,4.0,False,False,False,False,True
134292.0,1.0,40.0,5.0,,False,False,False,False,False
134293.0,1.0,25.0,3.0,,False,False,False,True,False
134294.0,2.0,,2.0,,False,False,False,True,False
